0	0.37996	0.49666	1
4	0.31758	0.48541	1
8	0.24185	0.39125	0.99505
12	0.16698	0.14721	0.86266
16	0.10057	0.015962	0.27347
20	0.052154	0.00085557	0.027512
24	0.023826	2.8079e-05	0.00126
28	0.010101	4.7619e-08	1e-05
