0	0.2136	0.32806	0.99015
4	0.1316	0.026779	0.39181
8	0.069785	8.9399e-05	0.0035627
12	0.03469	0	0
16	0.018064	0	0
20	0.010934	0	0
24	0.0080233	0	0
28	0.006846	0	0
