0	0.3241	0.48791	1
4	0.24179	0.39029	1
8	0.16037	0.13706	0.75281
12	0.089394	0.012761	0.1757
16	0.042613	0.00059829	0.013593
20	0.018617	1.2033e-05	0.00047
24	0.0077031	0	0
28	0.0031338	0	0
