0	0.2088	0.29421	0.96172
4	0.12733	0.026958	0.32524
8	0.064629	0.00028091	0.0071533
12	0.028919	9.7087e-08	1e-05
16	0.012151	0	0
20	0.0049507	0	0
24	0.0019952	0	0
28	0.00079203	0	0
