0	0.32203	0.49222	1
4	0.24529	0.42211	1
8	0.16702	0.1145	0.91364
12	0.10235	0.0033304	0.1446
16	0.0608	6.0309e-05	0.0042331
20	0.039183	1.3756e-05	0.00087
24	0.029392	8.2775e-06	0.0005
28	0.025288	6.7703e-06	0.00039
