0	0.3801	0.49915	1
4	0.31962	0.48794	1
8	0.25048	0.43289	1
12	0.18376	0.19778	0.99505
16	0.13202	0.031485	0.66118
20	0.095157	0.004949	0.20786
24	0.075631	0.0023029	0.10345
28	0.066319	0.0017368	0.077248
