0	0.14558	0.094076	0.42227
4	0.077738	0.0094487	0.058944
8	0.035489	0.00035651	0.0030338
12	0.015065	1.13e-05	0.00013
16	0.0061494	0	0
20	0.002471	0	0
24	0.00098344	0	0
28	0.00039415	0	0
