0	0.32372	0.49084	1
4	0.24427	0.42122	1
8	0.16476	0.11666	0.92627
12	0.098048	0.0020763	0.10972
16	0.055315	2.3014e-05	0.00185
20	0.033162	1.5311e-06	0.00013
24	0.023139	9.3301e-07	6e-05
28	0.018923	4.3062e-07	3e-05
