0	0.14816	0.051657	0.38728
4	0.079272	0.00028927	0.0056396
8	0.037625	0	0
12	0.017214	0	0
16	0.0083017	0	0
20	0.0046355	0	0
24	0.0031538	0	0
28	0.0025548	0	0
